SENT,PAYOFFUID,PAYOFFLOANID,SENT_DATE,EMAIL_CAMPAIGN_NAME,EVENT_TYPE,EMAIL_ID
1,6d6666d7-4180-418e-b45a-e55c766b12d3,HME55C766B12D3,2025-07-18,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,98dbe64d-c713-426a-b60c-6eea2555c866,HM6EEA2555C866,2025-07-18,COL_Batch_DLQ_PastDue_3Days_EM1_0225,Sent,164932
1,6d6666d7-4180-418e-b45a-e55c766b12d3,HME55C766B12D3,2025-07-16,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,6d6666d7-4180-418e-b45a-e55c766b12d3,HME55C766B12D3,2025-07-11,COL_Batch_DLQ_PastDue_10Days_EM3_0225,Sent,164936
1,b83177c8-327b-4d03-9fb8-8cf472431307,HM8CF472431307,2025-07-08,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,6d6666d7-4180-418e-b45a-e55c766b12d3,HME55C766B12D3,2025-07-06,COL_Batch_DLQ_PastDue_5Days_EM2_0225,Sent,164934
1,b83177c8-327b-4d03-9fb8-8cf472431307,HM8CF472431307,2025-07-06,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,6d6666d7-4180-418e-b45a-e55c766b12d3,HME55C766B12D3,2025-07-04,COL_Batch_DLQ_PastDue_3Days_EM1_0225,Sent,164932
1,b83177c8-327b-4d03-9fb8-8cf472431307,HM8CF472431307,2025-07-04,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,b83177c8-327b-4d03-9fb8-8cf472431307,HM8CF472431307,2025-07-02,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-09-29,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,da27a4b9-ab84-4826-bf68-7dcb74c375ad,HM7DCB74C375AD,2025-09-27,COL_Batch_DLQ_PastDue_5Days_EM2_0225,Sent,164934
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-09-27,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,da27a4b9-ab84-4826-bf68-7dcb74c375ad,HM7DCB74C375AD,2025-09-25,COL_Batch_DLQ_PastDue_3Days_EM1_0225,Sent,164932
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-09-25,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-09-14,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-09-14,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-09-12,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-09-12,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,da27a4b9-ab84-4826-bf68-7dcb74c375ad,HM7DCB74C375AD,2025-09-12,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-09-12,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-09-10,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-09-10,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,da27a4b9-ab84-4826-bf68-7dcb74c375ad,HM7DCB74C375AD,2025-09-10,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-09-10,COL_Batch_DLQ_PastDue_25Days_EM5_0225,Sent,165029
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-09-08,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,da27a4b9-ab84-4826-bf68-7dcb74c375ad,HM7DCB74C375AD,2025-09-08,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-09-08,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-09-08,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-09-06,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-09-06,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-09-06,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,da27a4b9-ab84-4826-bf68-7dcb74c375ad,HM7DCB74C375AD,2025-09-06,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-09-04,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-09-04,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-09-02,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-09-02,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,da27a4b9-ab84-4826-bf68-7dcb74c375ad,HM7DCB74C375AD,2025-09-01,COL_Batch_DLQ_PastDue_10Days_EM3_0225,Sent,164936
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-09-01,COL_Batch_DLQ_PastDue_10Days_EM3_0225,Sent,164936
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-09-01,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-08-31,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-08-31,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-08-30,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-08-29,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-08-28,COL_Batch_DLQ_PastDue_25Days_EM5_0225,Sent,165029
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-08-27,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,da27a4b9-ab84-4826-bf68-7dcb74c375ad,HM7DCB74C375AD,2025-08-27,COL_Batch_DLQ_PastDue_5Days_EM2_0225,Sent,164934
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-08-27,COL_Batch_DLQ_PastDue_5Days_EM2_0225,Sent,164934
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-08-26,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-08-26,COL_Batch_DLQ_PastDue_10Days_EM3_0225,Sent,164936
1,da27a4b9-ab84-4826-bf68-7dcb74c375ad,HM7DCB74C375AD,2025-08-25,COL_Batch_DLQ_PastDue_3Days_EM1_0225,Sent,164932
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-08-25,COL_Batch_DLQ_PastDue_3Days_EM1_0225,Sent,164932
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-08-25,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-08-24,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-08-23,COL_Batch_DLQ_PastDue_40-60Days_EM6_0225,Sent,164938
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-08-22,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-08-21,COL_Batch_DLQ_PastDue_5Days_EM2_0225,Sent,164934
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-08-20,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-08-18,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-08-13,COL_Batch_DLQ_PastDue_10Days_EM3_0225,Sent,164936
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-08-10,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-08-08,COL_Batch_DLQ_PastDue_5Days_EM2_0225,Sent,164934
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-08-08,COL_Batch_DLQ_PastDue_25Days_EM5_0225,Sent,165029
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-08-06,COL_Batch_DLQ_PastDue_3Days_EM1_0225,Sent,164932
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-08-06,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-08-04,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-08-03,MKT_Trig_PostF_Funded_Welcome_EM3_TrustPilot_1224,Sent,163686
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-08-02,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-07-31,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-07-29,COL_Batch_DLQ_PastDue_15-29Days_EM4_0225,Sent,164937
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-07-28,MKT_Trig_PostF_Funded_Welcome_EM3_TrustPilot_1224,Sent,163686
1,da27a4b9-ab84-4826-bf68-7dcb74c375ad,HM7DCB74C375AD,2025-07-27,COL_Batch_DLQ_PastDue_5Days_EM2_0225,Sent,164934
1,da27a4b9-ab84-4826-bf68-7dcb74c375ad,HM7DCB74C375AD,2025-07-25,COL_Batch_DLQ_PastDue_3Days_EM1_0225,Sent,164932
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-07-24,MKT_Trig_PostF_Funded_Welcome_EM2_1224,Sent,164376
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-07-24,COL_Batch_DLQ_PastDue_10Days_EM3_0225,Sent,164936
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-07-24,MKT_Batch_PreF_ACQ_PSCamp144_EM3B_072425,Sent,169548
1,da27a4b9-ab84-4826-bf68-7dcb74c375ad,HM7DCB74C375AD,2025-07-21,MKT_Batch_PostF_Referral_Request_EM2_0725,Sent,169994
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-07-21,MKT_Batch_PostF_Referral_Request_EM2_0725,Sent,169994
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-07-20,AFF_Trig_PostF_Funded_Review_EM1_1224,Sent,164069
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-07-19,COL_Batch_DLQ_PastDue_5Days_EM2_0225,Sent,164934
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-07-18,MKT_Trig_PostF_Funded_Welcome_EM2_1224,Sent,164376
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-07-18,MKT_Trig_InF_Abandon_ApprovedLoan_EM2_0625,Sent,169309
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-07-17,MKT_Trig_InF_ESign_Reminder_EM1_1224,Sent,164338
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-07-17,MKT_Trig_PostF_Funded_Welcome_EM3_TrustPilot_1224,Sent,163686
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-07-17,MKT_Trig_PostF_Funded_Welcome_EM1_Timeline_1224,Sent,164375
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-07-17,COL_Batch_DLQ_PastDue_3Days_EM1_0225,Sent,164932
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-07-17,MKT_Trig_InF_Abandon_ApprovedLoan_EM1_0625,Sent,169055
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-07-16,MKT_Batch_PreF_ACQ_PSCamp144_EM2A_071625,Sent,169546
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-07-11,MKT_Trig_PostF_Funded_Welcome_EM1_Timeline_1224,Sent,164375
1,2933df70-9a19-41c9-a638-fea7bc6f49c4,HMFEA7BC6F49C4,2025-07-10,MKT_Trig_InF_WelcomePostAccCreation_EM1_0325,Sent,165973
1,ac915131-20fc-4484-8c8d-68a034e3af31,HM68A034E3AF31,2025-07-10,MKT_Batch_PostF_Referral_Request_EM1_0725,Sent,168036
1,da27a4b9-ab84-4826-bf68-7dcb74c375ad,HM7DCB74C375AD,2025-07-10,MKT_Batch_PostF_Referral_Request_EM1_0725,Sent,168036
1,4ecf851d-82cb-4188-808e-d339cb14b81d,HMD339CB14B81D,2025-07-10,MKT_Batch_PreF_ACQ_PSCamp144_EM1B_071025,Sent,169347
1,499af944-6495-4f69-8bd9-f6e406e22863,HMF6E406E22863,2025-07-07,MKT_Trig_PostF_Funded_Welcome_EM2_1224,Sent,164376
